event_id,datetime,cetroid_time,mw,mwc,delta_m,tshift,half_dur,latitude,longitude,d_lat,d_lon,depth,m_rr,m_tt,m_pp,m_rt,m_rp,m_tp,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp
2352986,2005-01-18T08:36:04.241000Z,2005-01-18T08:36:06.300000Z,5.2,5.15,0.04999999999999982,2.059,0.9,-41.46338,175.78934,0.00534,0.00637,18.7637,-1.1592000000000001e+23,2.0150599999999998e+23,-8.5586e+22,-6.193300000000001e+22,5.40788e+23,-2.71311e+23,3.74e+23,-1.2e+22,-3.62e+23,-1.41e+23,5.31e+23,-1.33e+23
2353002,2005-01-18T09:26:00.068000Z,2005-01-18T09:26:01.100000Z,4.9,5.0,0.09999999999999964,1.032,0.8,-41.46357,175.80118,0.00577,0.00784,17.9664,3.4630000000000003e+22,3.9517e+22,-7.4147000000000006e+22,1.5331e+22,1.8681e+23,-1.12853e+23,3.44e+23,-5.99e+22,-2.84e+23,-2.08e+22,2.4e+23,-5.51e+22
2354133,2005-01-20T18:56:31.429000Z,2005-01-20T18:56:34.200000Z,5.3,5.26,0.040000000000000036,2.771,1.1,-41.09117,175.05261,0.00277,0.00344,30.8473,-1.1729360000000001e+24,8.096609999999999e+23,3.63275e+23,-1.9384300000000002e+23,1.89826e+23,4.40177e+23,-8.56e+23,6.91e+23,1.65e+23,-2.8e+23,1.42e+23,4.61e+23
2359081,2005-01-31T17:31:53.291000Z,2005-01-31T17:31:57.500000Z,5.1,5.04,0.05999999999999961,4.209,0.9,-41.45723,175.76167,0.01172,0.01356,19.8533,3.6469699999999995e+23,-2.5371100000000002e+23,-1.1098599999999998e+23,-2.1312e+22,1.67708e+23,-4.33204e+23,1.22e+23,-1.1e+23,-1.19e+22,-2.23e+22,3.61e+23,-2.64e+23
2366369,2005-02-17T21:31:10.175000Z,,4.6,,,,,-39.90409,174.60245,0.00348,0.00574,27.9034,5.8533e+22,-4.9068e+22,-9.465e+21,4.49e+22,5.6875e+22,-3.3779e+22,,,,,,
2399117,2005-05-03T15:51:51.749000Z,,4.9,,,,,-38.22597,179.44234,0.0146,0.02599,12.0,2.02515e+23,-3.6857e+22,-1.65658e+23,5.2653e+22,1.08743e+23,-6.0374e+22,,,,,,
2403682,2005-05-13T17:07:58.500000Z,2005-05-13T17:08:04.300000Z,5.3,5.12,0.17999999999999972,5.8,0.9,-38.21132,179.47336,0.00905,0.01591,12.0,4.13893e+23,3.1954899999999995e+23,-7.33442e+23,1.36053e+23,8.75695e+23,-4.23125e+23,2.73e+23,2.94e+22,-3.02e+23,2.29e+23,4.77e+23,-1.03e+23
2404281,2005-05-15T00:05:26.483000Z,,5.0,,,,,-38.24965,179.3779,0.01536,0.03242,5.0,2.14533e+23,-3.8963999999999995e+22,-1.75569e+23,1.46803e+23,2.80421e+23,-4.5881e+22,,,,,,
2421974,2005-06-23T12:15:58.563000Z,,4.7,,,,,-41.97583,173.88609,0.00975,0.01226,16.5228,-1.9780000000000003e+22,8.2155e+22,-6.2375e+22,7.2817e+22,-2.2e+22,-5.5045e+22,,,,,,
2498995,2005-12-12T13:55:47.784000Z,,4.7,,,,,-40.51475,176.05434,0.00546,0.01144,26.0308,-1.07423e+23,5.6879999999999996e+22,5.0543e+22,5.3762e+22,1.2983e+22,4.9114e+22,,,,,,
2593170,2006-07-08T11:27:17.727000Z,,5.2,,,,,-39.17957,176.82281,0.00734,0.00847,32.7888,-5.69392e+23,-6.2911e+22,6.323020000000001e+23,1.50836e+23,-3.1461999999999996e+23,3.81893e+23,,,,,,
2625245,2006-09-15T11:43:19.469000Z,,4.6,,,,,-40.96524,174.47775,0.00493,0.00517,48.5035,7.761000000000001e+22,-6.261e+22,-1.5e+22,-2.1218e+22,-4.5799999999999995e+21,-3.1612e+22,,,,,,
2653553,2006-11-14T19:58:10.428000Z,,4.7,,,,,-37.45726,178.90616,0.01941,0.03216,23.679000000000002,-1.0568599999999999e+23,2.8536e+22,7.715e+22,-8.6739e+22,4.1539e+22,6.4828999999999994e+22,,,,,,
2654849,2006-11-17T14:38:04.251000Z,,4.7,,,,,-41.06157,174.33446,0.00581,0.00459,71.5945,1.8094e+22,7.985299999999999e+22,-9.7948e+22,-9.2694e+22,4.3722e+22,-1.6409e+22,,,,,,
2663349,2006-12-04T18:59:33.728000Z,,4.7,,,,,-38.21915,177.48759,0.00733,0.00866,42.777800000000006,-1.04182e+23,1.7880000000000002e+22,8.6302e+22,-4.6335e+22,-4.4331e+22,3.1145e+22,,,,,,
2684211,2007-01-18T03:34:14.318000Z,,4.9,,,,,-39.54107,175.85541,0.00564,0.00826,50.853500000000004,-1.551e+23,1.55733e+23,-6.33e+20,1.00474e+23,1.11612e+23,1.2553e+22,,,,,,
2799448,2007-09-26T10:54:14.597000Z,2007-09-26T10:54:21.600000Z,5.3,5.01,0.29000000000000004,7.003,0.8,-39.59051,178.57736,0.01168,0.03139,12.0,4.19176e+23,3.48731e+23,-7.67906e+23,2.4912600000000002e+23,8.17047e+23,-3.33194e+23,-7.63e+22,3.45e+23,-2.68e+23,-1.05e+23,1.55e+23,-2.03e+23
2800955,2007-09-29T13:12:39.014000Z,,4.7,,,,,-37.78197,176.82701,0.00847,0.00667,5.0,-8.6374e+22,9.7211e+22,-1.0837e+22,-6.111e+21,2.3743000000000002e+22,8.959e+22,,,,,,
2802756,2007-10-03T19:15:11.549000Z,2007-10-03T19:15:14.100000Z,5.5,5.43,0.07000000000000028,2.551,1.3,-42.0901,172.86786,0.00984,0.01113,56.7151,-1.45357e+23,7.2973e+23,-5.84373e+23,1.6386349999999999e+24,1.21083e+23,5.9515200000000005e+23,1.3e+22,4.84e+23,-4.97e+23,1.36e+24,2.77e+23,1.08e+24
2818146,2007-11-06T22:17:38.500000Z,,4.9,,,,,-42.10662,172.892,0.01022,0.01058,59.4216,-1.15029e+23,1.93915e+23,-7.8886e+22,3.16e+20,1.45851e+23,-3.2713e+22,,,,,,
2843195,2007-12-28T18:03:38.232000Z,,4.9,,,,,-38.78302,176.31459,0.0043,0.00647,76.356,1.985e+22,1.1096600000000002e+23,-1.30816e+23,1.72059e+23,-5.381599999999999e+22,1.23428e+23,,,,,,
2922302,2008-06-12T21:06:24.237000Z,2008-06-12T21:06:29.200000Z,5.2,5.19,0.009999999999999787,4.963,1.0,-37.58283,177.09467,0.01104,0.01092,5.0,-5.0307299999999993e+23,-9.112999999999999e+22,5.94204e+23,1.09407e+23,-5.0874e+22,6.388359999999999e+23,-3.85e+23,-9.82e+22,4.83e+23,1.27e+23,3.13e+23,6.45e+23
2974058,2008-09-24T22:40:41.937000Z,2008-09-24T22:40:43.300000Z,5.0,5.04,0.040000000000000036,1.363,0.8,-42.19803,173.97783,0.00959,0.01539,16.7272,3.14001e+23,-6.2688e+22,-2.51312e+23,1.2936000000000002e+22,-1.2571e+22,-1.60748e+23,3.22e+23,-3.75e+22,-2.85e+23,5.5e+21,3.03e+23,-1.64e+23
2974665,2008-09-26T07:23:02.845000Z,2008-09-26T07:23:05.900000Z,5.0,5.05,0.04999999999999982,3.055,0.8,-42.30863,173.92352,0.01248,0.01568,23.8942,3.59713e+23,-5.424e+22,-3.05472e+23,-9.5408e+22,4.2364999999999994e+22,-1.69674e+23,3.35e+23,-3.46e+22,-3e+23,-1.52e+23,2.63e+23,-2.01e+23
3016538,2008-12-17T19:54:59.812000Z,,4.6,,,,,-42.43494,172.85094,0.00844,0.01111,7.2539,-1.0119999999999999e+21,4.4893e+22,-4.3881e+22,3.3696e+22,3.7583e+22,-4.0357999999999994e+22,,,,,,
3072353,2009-04-08T11:12:58.850000Z,2009-04-08T11:12:58.900000Z,5.1,4.9,0.1999999999999993,0.05,0.7,-38.6894,178.54152,0.00973,0.02356,26.293400000000002,8.0051e+22,-2.1977800000000002e+23,1.39727e+23,1.40145e+23,3.3822399999999995e+23,2.59313e+23,-2.56e+23,8.79e+22,1.68e+23,8.59e+22,7.18e+22,1.26e+23
3185771,2009-11-18T18:04:00.681000Z,,4.7,,,,,-40.41402,175.60246,0.00364,0.00746,42.6911,-1.0925799999999998e+23,7.764e+22,3.1618e+22,-4.38e+20,7.768000000000001e+21,4.1505e+22,,,,,,
3290097,2010-04-13T01:39:54.732000Z,,4.6,,,,,-38.55708,178.56572,0.0079,0.01801,27.9931,-6.334e+22,2.3198e+22,4.0142e+22,2.0313e+22,4.3420999999999994e+22,2.7048000000000002e+22,,,,,,
3367989,2010-09-06T22:48:33.663000Z,2010-09-06T22:48:38.800000Z,5.0,4.96,0.040000000000000036,5.137,0.7,-40.38838,176.72292,0.008,0.01451,21.1418,3.02743e+23,3.0375e+22,-3.3311799999999996e+23,3.7110000000000003e+22,5.489400000000001e+22,-2.6127600000000002e+23,2.4e+23,-5.16e+22,-1.88e+23,7.26e+22,2.37e+23,-9.15e+22
3369346,2010-09-09T04:18:48.330000Z,,4.9,,,,,-40.41871,176.78368,0.00654,0.01105,15.7133,1.0503399999999998e+23,1.60591e+23,-2.65625e+23,3.7199000000000002e+22,3.7983e+22,-9.7662e+22,,,,,,
3474473,2011-03-06T03:43:33.682000Z,,4.7,,,,,-42.34114,173.86292,0.0085,0.01391,19.7438,7.235700000000001e+22,1.998e+21,-7.435499999999999e+22,3.1132e+22,-1.7456e+22,-1.0604100000000001e+23,,,,,,
3540318,2011-07-04T08:36:51.677000Z,,4.8,,,,,-40.79179,177.00922,0.00623,0.01208,12.0,1.73421e+23,-3.443e+22,-1.3899100000000001e+23,4.8431999999999996e+22,-2.688e+22,-1.14564e+23,,,,,,
3612525,2011-11-18T02:43:51.714000Z,2011-11-18T02:43:58.500000Z,5.4,5.23,0.16999999999999993,6.786,1.0,-37.41634,179.91197,0.02948,0.03189,33.0,-1.0938739999999999e+24,4.60176e+23,6.33698e+23,-2.8233299999999998e+23,-6.80092e+23,3.6169099999999996e+23,-8.36e+23,2.17e+23,6.19e+23,9.5e+22,8.8e+22,4.51e+23
3614680,2011-11-21T19:38:27.117000Z,2011-11-21T19:38:31.300000Z,5.1,5.1,0.0,4.183,0.9,-37.40642,179.99138,0.05245,0.04992,33.0,-2.7008000000000003e+23,-2.4011100000000003e+23,5.1019099999999996e+23,-1.54e+20,-1.03564e+23,1.90388e+23,-3.34e+23,3.31e+22,3.01e+23,-1.3e+23,-4.23e+23,1.29e+23
3617676,2011-11-27T02:37:53.745000Z,,4.7,,,,,-37.37238,179.9826,0.0271,0.02419,33.0,-4.3143000000000004e+22,6.7231e+22,-2.4087999999999998e+22,-7.8185e+22,-5.3172e+22,6.5188e+22,,,,,,
3621514,2011-12-04T09:46:20.103000Z,,4.8,,,,,-37.29346,179.98262,0.03262,0.02499,33.0,-9.9997e+22,9.0639e+22,9.357999999999999e+21,-1.26126e+23,-1.41849e+23,1.2311e+22,,,,,,
2012p075555,2012-01-28T22:56:10.745231Z,,4.2,,,,,-42.03319192,172.5589716,4.368981478,2.813484055,12.182500000000001,5.146000000000001e+21,3.435e+21,-8.581e+21,4.3170000000000003e+21,-1.3091e+22,-1.4422999999999998e+22,,,,,,
2012p242656,2012-03-30T18:47:38.657751Z,,4.3,,,,,-40.93159715,175.4123438,0.5948987732,0.7660946597,17.59765625,-1.4515000000000001e+22,2.7771e+22,-1.3256e+22,1.0853e+22,-2.075e+21,-1.4396e+22,,,,,,
2012p798736,2012-10-22T12:46:44.418718Z,,4.6,,,,,-38.25863753,178.1807589,0.8916528257,1.36100367,12.91015625,3.1641000000000004e+22,4.1825e+22,-7.3466e+22,-2.6688999999999998e+22,-5.9856e+22,2.874e+21,,,,,,
2012p861300,2012-11-14T16:21:05.726779Z,,4.5,,,,,-38.43169022,178.7855377,3.479766062,6.081878878,33.0,-4.546e+22,-8.017e+21,5.3477e+22,3.632e+21,5.1183999999999996e+22,-5.38e+20,,,,,,
2012p988084,2012-12-31T14:11:11.798788Z,,4.6,,,,,-39.28651339,173.6876587,1.439374366,2.176371853,10.0390625,3.74e+20,5.9126e+22,-5.95e+22,2.273e+21,-6.4e+21,6.1044e+22,,,,,,
2013p027657,2013-01-11T05:35:57.674548Z,,4.1,,,,,-39.35977941,173.6824689,1.205509125,1.737096709,13.0859375,-1.175e+21,9.049e+21,-7.874e+21,-1.187e+21,5.331e+21,1.4152e+22,,,,,,
2013p086823,2013-02-02T02:59:35.274997Z,,4.2,,,,,-39.95062779,175.595711,0.9343836236,0.9364702747,56.2109375,-1.4583e+22,1.9628e+22,-5.046e+21,8.257e+21,1.5708e+22,-6.906000000000001e+21,,,,,,
2013p128381,2013-02-17T12:01:29.473847Z,,4.3,,,,,-41.77196607,173.883587,1.269820024,1.309694753,22.9296875,-1.331e+21,3.326e+22,-3.1929000000000004e+22,4.262e+21,-3.08e+20,-1.2511e+22,,,,,,
2013p142607,2013-02-22T18:21:53.234034Z,,4.8,,,,,-39.24777227,177.3736234,1.081552615,1.728401826,24.8046875,1.34974e+23,-7.699099999999999e+22,-5.798300000000001e+22,-7.740599999999999e+22,-1.26691e+23,-6.3471e+22,,,,,,
2013p432496,2013-06-10T00:34:14.182633Z,,4.5,,,,,-39.14355087,177.406601,3.246917416,2.39753123,22.02924728,5.884e+21,1.5386000000000002e+22,-2.127e+22,1.6203999999999999e+22,8.565999999999999e+21,5.2689e+22,,,,,,
2013p507880,2013-07-07T21:58:46.744269Z,,4.8,,,,,-39.81217575,176.6668243,2.200254908,2.55651785,30.38817406,-1.68274e+23,1.3654100000000001e+23,3.1732999999999997e+22,4.0879e+22,-1.5697e+22,9.0003e+22,,,,,,
2013p537512,2013-07-18T21:06:39.068623Z,2013-07-18T21:06:42.500000Z,5.5,5.41,0.08999999999999986,3.431377,1.2,-41.54557104,174.4045934,0.4913076143,0.5847771927,20.64453125,1.432935e+24,5.29914e+23,-1.962849e+24,-4.66951e+23,1.90394e+23,-1.3876300000000001e+23,6.83e+23,4.17e+23,-1.1e+24,-9e+23,9.92e+23,-2.31e+23
2013p538215,2013-07-19T03:21:15.034641Z,,4.5,,,,,-41.51515363,174.4267382,1.75270743,2.292417759,14.9609375,5.5184000000000004e+22,-2.319e+21,-5.2865e+22,-1.2488e+22,7.795999999999999e+21,3.3450000000000003e+21,,,,,,
2013p542711,2013-07-20T19:17:10.844582Z,2013-07-20T19:17:15.600000Z,5.8,5.68,0.1200000000000001,4.755418,1.7,-41.5537,174.3903082,2.085859383,2.678792122,20.703125,3.407331e+24,2.491343e+24,-5.898674e+24,-6.44833e+23,-8.340180000000001e+23,-1.486277e+24,2.48e+24,1.3e+24,-3.78e+24,-1.66e+24,1.09e+24,-1.52e+24
2013p542958,2013-07-20T21:28:21.147620Z,,4.5,,,,,-41.62738082,174.3502242,0.9561955537,0.8207068263,15.72265625,2.908e+22,3.4408e+22,-6.3487e+22,-1.1201e+22,-2.013e+22,-3.4864e+22,,,,,,
2013p543121,2013-07-20T22:55:16.892551Z,,4.6,,,,,-41.56228495,174.3844305,0.6096674895,0.7387547454,19.6484375,6.8061e+22,3.3038e+22,-1.011e+23,-3.7282999999999997e+22,5.761e+21,-3.0476e+22,,,,,,
2013p544030,2013-07-21T06:59:14.955064Z,,4.7,,,,,-41.54331413,174.3987585,0.6263006206,0.6666332018,16.30859375,9.463e+22,2.2452e+22,-1.17082e+23,-1.933e+22,2.8983e+22,-3.3351e+22,,,,,,
2013p544197,2013-07-21T08:28:15.609834Z,,4.6,,,,,-41.594209,174.31422,0.68077324,0.61556804,20.761719000000003,1.6827000000000001e+22,5.4453e+22,-7.1279999999999996e+22,-2.7063e+22,-1.4847e+22,-2.4576e+22,,,,,,
2013p544317,2013-07-21T09:32:13.313442Z,,4.4,,,,,-41.64297954,174.3062643,2.291237173,2.299715224,9.921875,1.3909999999999998e+22,2.8604e+22,-4.2515e+22,2.1079999999999997e+21,9.021e+21,-3.7302e+22,,,,,,
2013p544344,2013-07-21T09:47:43.301512Z,,4.3,,,,,-41.53564467,174.3436382,1.612279881,2.051158205,15.078125,1.1273e+22,8.068000000000001e+21,-1.9341e+22,-8.070999999999999e+21,1.7269999999999998e+22,-1.2256e+22,,,,,,
2013p544668,2013-07-21T12:39:07.781531Z,,4.4,,,,,-41.58524099,174.3425265,1.458882063,2.011094319,14.2578125,5.474000000000001e+21,2.4538e+22,-3.0012e+22,-4.596e+21,5.764e+21,-3.1937e+22,,,,,,
2013p544960,2013-07-21T15:15:11.707128Z,,5.0,,,,,-41.43998126,174.3099568,1.417461276,2.184262652,14.4921875,-4.2686000000000005e+22,1.01212e+23,-5.8526e+22,8.1873e+22,3.1179000000000003e+22,-2.8791e+23,,,,,,
2013p544974,2013-07-21T15:22:13.065961Z,,4.6,,,,,-41.45226722,174.2881458,2.168143669,2.581395622,12.265625,-1.2379000000000001e+22,6.594299999999999e+22,-5.3564999999999994e+22,1.463e+22,-1.4208000000000002e+22,-4.4471e+22,,,,,,
2013p545809,2013-07-21T22:47:24.323905Z,2013-07-21T22:47:26.200000Z,5.0,5.07,0.07000000000000028,1.876095,0.8,-41.61145532,174.2553772,2.724607638,2.501245987,15.078125,1.1505e+23,2.1670300000000002e+23,-3.31753e+23,2.8808999999999996e+22,-6.5831e+22,-1.85382e+23,1.55e+23,3.08e+23,-4.64e+23,-1.5e+23,2.1e+23,-1.43e+23
2013p546702,2013-07-22T06:43:09.131190Z,,4.3,,,,,-41.64306893,174.2383437,1.29503627,1.012710382,11.6796875,-7.35e+20,2.0025e+22,-1.9289e+22,-7.983e+21,-6.416e+21,-1.5746000000000002e+22,,,,,,
2013p547469,2013-07-22T13:31:46.155249Z,,4.4,,,,,-41.56194139,174.344404,0.8102951326,1.029764104,19.8828125,1.0127e+22,4.2289e+22,-5.2416e+22,1.194e+21,1.504e+21,-3.307e+21,,,,,,
2013p563639,2013-07-28T13:07:14.815628Z,2013-07-28T13:07:17.900000Z,4.9,4.97,0.0699999999999994,3.084372,0.7,-41.62145782,174.2693231,1.137591784,1.12577003,8.8671875,-1.772e+21,7.8155e+22,-7.6384e+22,-4.7795999999999995e+22,1.4300999999999999e+22,-2.01777e+23,5.41e+22,5.2e+22,-1.06e+23,-1.09e+23,2.8e+23,-1.75e+23
2013p565386,2013-07-29T04:37:48.820655Z,,4.5,,,,,-42.58414095,172.5443249,1.506798747,1.393816557,12.1484375,-2.981e+21,2.6344e+22,-2.3362e+22,4.2369999999999995e+22,2.3415e+22,-3.1662e+22,,,,,,
2013p572878,2013-07-31T23:10:11.446534Z,,4.5,,,,,-41.55817752,174.3865718,0.8990481054,1.091634274,17.0703125,4.16e+22,5.41e+20,-4.2141e+22,-2.2518000000000003e+22,6.6e+21,-2.3532e+22,,,,,,
2013p574429,2013-08-01T12:56:13.236196Z,,4.7,,,,,-41.74968313,174.318333,1.436297064,1.638423048,11.6796875,9.4618e+22,7.614e+21,-1.02231e+23,-1.1607e+22,3.5549999999999997e+21,-5.7976e+22,,,,,,
2013p613824,2013-08-16T02:45:27.356756Z,2013-08-16T02:45:33.400000Z,5.5,5.56,0.05999999999999961,6.043244,1.4,-41.72572646,174.1201985,1.585832427,1.246883611,5.64453125,5.1874e+23,1.709507e+24,-2.228246e+24,8.15526e+23,-3.89576e+23,-8.473700000000001e+23,7.06e+23,1.51e+24,-2.22e+24,-5.72e+23,1.53e+24,-1.05e+24
2013p613867,2013-08-16T03:09:07.725626Z,2013-08-16T03:09:13.400000Z,5.9,5.85,0.05000000000000071,5.674374,2.1,-41.74297247,174.0611824,1.789934556,1.364911391,7.4609375,-7.1337e+23,6.009661e+24,-5.296291000000001e+24,1.563022e+24,-1.009492e+24,-3.2825510000000004e+24,-6.81e+23,5.17e+24,-4.49e+24,-1.37e+24,3.91e+24,-3.86e+24
2013p613947,2013-08-16T03:51:36.119104Z,,5.2,,,,,-41.6730932,174.1813846,1.503501587,1.035948225,14.2578125,-5.9338999999999995e+22,6.0439899999999996e+23,-5.4506e+23,8.8158e+22,-3.0844899999999995e+23,6.8099e+22,,,,,,
2013p614135,2013-08-16T05:31:17.002107Z,2013-08-16T05:31:20.800000Z,5.9,5.85,0.05000000000000071,3.797893,2.1,-41.6310176,174.2540207,1.512660336,1.456715677,14.9609375,2.820403e+24,4.530107e+24,-7.350510000000001e+24,-1.7552950000000001e+24,2.38295e+23,-4.83825e+24,2.73e+24,2.41e+24,-5.14e+24,-3.26e+24,3.47e+24,-4e+24
2013p614184,2013-08-16T05:57:52.844347Z,,4.8,,,,,-41.66486158,174.2845102,1.38801097,1.293834249,12.03125,1.28106e+23,5.0707999999999995e+22,-1.78814e+23,-4.7367000000000004e+22,3.9375e+22,-3.89e+21,,,,,,
2013p614268,2013-08-16T06:42:40.953349Z,,4.7,,,,,-41.67556798,174.279839,1.458758294,1.185160783,15.078125,7.8233e+22,5.5759e+22,-1.3399100000000001e+23,-5.1640999999999996e+22,-4.2023000000000004e+22,-1.3588999999999999e+22,,,,,,
